removed_subject,converged,optimizer,Intercept,Intercept__difference_from_full,"C(condition, Treatment(reference='Neutral'))[T.Standard]","C(condition, Treatment(reference='Neutral'))[T.Standard]__difference_from_full",sequence_c10,sequence_c10__difference_from_full,subject_accuracy_z,subject_accuracy_z__difference_from_full,item_entropy_z,item_entropy_z__difference_from_full,subject_mean_models_z,subject_mean_models_z__difference_from_full,models_within_subject_z,models_within_subject_z__difference_from_full
64386,True,lbfgs,73.17471781751641,0.023306141478741438,5.359989403172007,0.22428054857937685,-0.4080550557964277,0.029336587089722754,0.2604146296198969,-0.04937807159869917,-2.4615947946316377,0.03265628496638673,-1.6597366617900309,0.14080330383294126,-0.4819659078755827,0.008890387407319567
64388,True,lbfgs,73.20268025023691,0.05126857419924136,5.255292161716855,0.11958330712422516,-0.39790577708542935,0.03948586580072111,0.11258556935447786,-0.19720713186411823,-2.452226218216934,0.04202486138109052,-1.591170817039044,0.2093691485839282,-0.5349645237846172,-0.044108228501714974
64392,True,lbfgs,73.46073382917804,0.30932215314037137,4.881691776110227,-0.25401707848240296,-0.44250008320832884,-0.005108440322178387,0.4223653100851695,0.11257260886657339,-2.511373538443728,-0.017122458845703736,-2.0930824446109435,-0.29254247898797137,-0.483025121887519,0.00783117339538325
64438,True,lbfgs,73.16194900534104,0.010537329303375031,5.229652526786685,0.09394367219405542,-0.44731018951530027,-0.009918546629149816,0.2786595746761312,-0.031133126542464862,-2.4679355410531274,0.026315538544896988,-1.7346548041369225,0.06588516148604961,-0.5277251376105099,-0.03686884232760762
64450,True,lbfgs,72.89042429126434,-0.2609873847733297,5.431001692412168,0.2952928378195381,-0.43398285031488704,0.0034087925712634193,0.49207303039881695,0.18228032918022086,-2.512822644712227,-0.01857156511420266,-1.893096201715068,-0.09255623609209596,-0.4920468560911853,-0.0011905608082830588
64615,True,lbfgs,73.14768909202827,-0.003722584009395291,4.950405917924017,-0.18530293666861297,-0.4171086757625525,0.02028296712359795,0.36674953861604936,0.056956837397453275,-2.5104690070817206,-0.016217927483696215,-1.790567564470486,0.00997240115248621,-0.48827762188742097,0.00257867339548129
64652,True,lbfgs,72.97264298358235,-0.17876869245532134,5.269016940471827,0.1333080858791975,-0.43223584543711996,0.005155797449030497,0.014500983374299597,-0.2952917178442965,-2.4991063390652473,-0.004855259467222872,-1.7483423846827382,0.05219758094023397,-0.47156209070219685,0.01929420458070541
64685,True,lbfgs,72.95401591771308,-0.1973957583245891,5.376979207106957,0.24127035251432716,-0.47142178032890414,-0.03403013744275368,0.39944740333858986,0.08965470211999377,-2.495724036972673,-0.001472957374648587,-2.0221409915445494,-0.22160102592157727,-0.44391739980892114,0.04693889547398111
64695,True,lbfgs,73.21203102756397,0.060619351526298715,5.210814837443215,0.07510598285058556,-0.38726146171410986,0.0501301811720406,0.11972465731826099,-0.1900680439003351,-2.50879766287727,-0.014546583279245517,-1.570348533637603,0.23019143198536907,-0.45607681453517374,0.03477948074772852
64707,True,lbfgs,73.17048489449337,0.01907321845570209,4.92766379228058,-0.20804506231205,-0.4439255265674671,-0.006533883681316632,0.3184757898981881,0.008683088679592,-2.5029808870309043,-0.008729807432879877,-1.6733872558167038,0.12715270980626836,-0.4908218663596844,3.442892321786628e-05
64708,True,lbfgs,73.2540730851926,0.10266140915493338,4.600412102063148,-0.5352967525294821,-0.44332478665167085,-0.005933143765520399,-0.24587073716293467,-0.5556634383815308,-2.5112990845559002,-0.01704800495787584,-1.6030448533671895,0.19749511225578265,-0.49678020256522065,-0.005923907282318397
64776,True,lbfgs,73.12905476469078,-0.022356911346889774,5.271000784534066,0.13529192994143635,-0.4346684926988752,0.0027231501872752584,0.3534348711702425,0.04364216995164644,-2.4764227937339016,0.017828285864122773,-1.8974471757575762,-0.09690721013460402,-0.5048736527198522,-0.014017357436949929
64793,True,lbfgs,73.16923112740687,0.017819451369206263,4.980088189838109,-0.15562066475452063,-0.43065919921690987,0.006732443669240584,0.27335132009243235,-0.03644138112616374,-2.4613915346198705,0.03285954497815391,-1.6851342440145107,0.11540572160846141,-0.4903794843664583,0.00047681091644397045
64806,True,lbfgs,73.06702052935933,-0.08439114667834247,4.993614982689936,-0.14209387190269407,-0.4458239886270254,-0.008432345740874925,0.6130584700207701,0.303265768802174,-2.4998437704489858,-0.005592690850961368,-2.10986357825395,-0.30932361263097774,-0.5088076931232105,-0.017951397840308247
64843,True,lbfgs,73.13721756794804,-0.014194108089625956,4.935701912691631,-0.2000069419009991,-0.4481307426056368,-0.010739099719486334,0.396642463317228,0.08684976209863193,-2.494174044473622,7.70351244026024e-05,-1.8212427882886848,-0.02070282266571266,-0.4937703836730422,-0.0029140883901399572
64869,True,lbfgs,73.2690115170877,0.11759984105003696,5.022817882048239,-0.11289097254439096,-0.45128674222827897,-0.013895099342128514,0.29408622842038307,-0.015706472798213023,-2.5188965506408127,-0.02464547104278836,-1.866442609879449,-0.06590264425647696,-0.4830784888449159,0.007777806437986368
64871,True,lbfgs,73.3369698244658,0.1855581484281288,4.924722072079952,-0.21098678251267788,-0.4295037952696031,0.007887847616547372,0.20948564485659324,-0.10030705636200285,-2.5227038619353723,-0.028452782337347937,-1.737841931119508,0.06269803450346423,-0.4889405577279983,0.001915737554903929
64882,True,lbfgs,73.15294481806052,0.0015331420228505976,5.151315829375557,0.015606974782927274,-0.4175323465964566,0.01985929628969385,0.30553852967862277,-0.004254171539973317,-2.5163202889139367,-0.022069209315912275,-1.8124939398146396,-0.011953974191667438,-0.4912573045098788,-0.0004010092269765564
64888,True,lbfgs,72.97748953089993,-0.17392214513773752,5.285005886625408,0.149297032032778,-0.43016827606004826,0.0072233668261021955,0.11805684875586081,-0.19173585246273528,-2.493059286980507,0.00119179261751734,-1.7960690405429622,0.004470925080009902,-0.4921819901626218,-0.0013256948797195633
