subject_id,mean_number_models_generated_int,median_number_models_generated_int,std_number_models_generated_int,minimum_number_models_generated_int,maximum_number_models_generated_int,mean_number_models_generated_ref,median_number_models_generated_ref,std_number_models_generated_ref,minimum_number_models_generated_ref,maximum_number_models_generated_ref,mean_models_change,intuitive_accuracy,reflective_accuracy,mean_for_int,mean_for_ref,mean_rt_int,mean_rt_ref,response_change_rate,mean_accuracy_gain,mean_for_change,mean_rt_change,number_of_trials,number_of_task_types,epsilon_int,lambda_int,omega_int,sigma_int,epsilon_ref,lambda_ref,omega_ref,sigma_ref
69654,2.0,2.0,0.0,2,2,2.0846560846560847,2.0,0.14625864516008763,2,3,0.08465608465608469,46.03174603174603,49.2063492063492,50.82539682539682,72.7936507936508,4467.377777786482,4251.295161297245,15.873015873015872,3.1746031746031744,21.96825396825397,-188.35322580798973,63,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69658,2.0,2.0,0.0,2,2,2.511111111111111,2.6666666666666665,0.55393360220878,2,6,0.5111111111111112,50.0,40.0,75.45,79.46666666666667,4381.681666652362,1159.8779661130095,13.333333333333334,-10.0,4.016666666666667,-3215.413559295364,60,4,0.5,4.05,0.5,0.0,0.5,4.05,0.7000000000000001,0.30000000000000004
69663,2.0,2.0,0.0,2,2,3.639784946236559,2.833333333333333,1.9476747026043477,2,8,1.639784946236559,80.64516129032258,95.16129032258065,49.53225806451613,83.75806451612904,4632.506451608673,6835.26721311788,17.741935483870968,14.516129032258066,34.225806451612904,2220.513114761133,62,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69666,2.0,2.0,0.0,2,2,3.623655913978495,2.3333333333333335,2.2319781150122004,2,8,1.6236559139784947,48.38709677419355,51.61290322580645,91.2258064516129,90.53225806451613,4210.9209677420795,1072.1344262307791,3.225806451612903,3.225806451612903,-0.6935483870967742,-3125.559016392123,62,4,0.5,4.05,0.5,0.0,0.6000000000000001,4.05,0.1,0.9
69668,2.0,2.0,0.0,2,2,2.0860215053763445,2.0,0.14704724431900545,2,3,0.08602150537634412,56.451612903225815,43.54838709677419,62.41935483870968,79.06451612903226,4307.575806456228,5552.11333331267,16.129032258064516,-12.903225806451612,16.64516129032258,1295.381666644414,62,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69670,2.0,2.0,0.0,2,2,2.0860215053763445,2.0,0.14704724431900545,2,3,0.08602150537634412,53.2258064516129,53.2258064516129,85.45161290322581,81.85483870967742,4089.0322580644565,1121.6442622951554,6.451612903225806,0.0,-3.596774193548387,-2933.588524590017,62,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69672,2.0,2.0,0.0,2,2,2.5925925925925926,2.3333333333333335,0.8391078306235614,2,8,0.5925925925925927,53.96825396825397,46.03174603174603,90.39682539682539,94.11111111111111,3715.0968253968235,582.0885245901624,17.46031746031746,-7.936507936507936,3.7142857142857144,-3244.481967213115,63,4,0.5,4.05,0.5,0.0,0.6000000000000001,4.05,0.2,0.2
69683,2.0,2.0,0.0,2,2,3.972222222222222,2.833333333333333,2.215266893041876,2,8,1.972222222222222,95.83333333333334,100.0,76.08333333333333,100.0,4863.187500004968,5362.825000002982,4.166666666666666,4.166666666666666,23.916666666666668,499.637499998014,24,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69687,2.0,2.0,0.0,2,2,2.0866666666666664,2.0,0.1476958325644841,2,3,0.08666666666666671,56.00000000000001,52.0,67.32,82.26,4063.7920000001786,1483.6000000002232,8.0,-4.0,14.94,-2580.1919999999554,50,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69705,2.0,2.0,0.0,2,2,2.5161290322580645,2.6666666666666665,0.558678571527104,2,6,0.5161290322580645,48.38709677419355,50.0,99.96774193548387,99.98387096774194,4361.466129032384,1922.9645161290741,1.6129032258064515,1.6129032258064515,0.016129032258064516,-2438.5016129033106,62,4,0.5,4.05,0.5,0.0,0.5,4.05,0.7000000000000001,0.30000000000000004
69718,2.0,2.0,0.0,2,2,2.488505747126437,2.166666666666667,0.6845995037050594,2,7,0.48850574712643674,50.0,51.724137931034484,68.82758620689656,72.84482758620689,4390.153448275965,1712.7034482734991,15.517241379310345,1.7241379310344827,4.017241379310345,-2677.4500000024655,58,4,0.5,4.05,0.5,0.0,0.1,4.84,0.0,0.4
69719,2.0,2.0,0.0,2,2,3.6777777777777776,2.833333333333333,1.9667352919815302,2,8,1.6777777777777776,96.66666666666667,98.33333333333333,78.26666666666667,92.5,4276.720000002782,3268.6275862003204,5.0,1.6666666666666667,14.233333333333333,-1010.9017241473853,60,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69730,2.0,2.0,0.0,2,2,2.5,2.166666666666667,0.6926166421990928,2,7,0.5,46.875,54.6875,64.6875,66.90625,3436.9234374947846,1453.927419354839,14.0625,7.8125,2.21875,-1936.4903225764149,64,4,0.5,4.05,0.5,0.0,0.1,4.84,0.0,0.4
69734,2.0,2.0,0.0,2,2,2.55,2.0,0.8183972209748973,2,8,0.55,55.00000000000001,60.0,77.58333333333333,87.93333333333334,4656.375,4422.952542373689,5.0,5.0,10.35,-243.105084744551,60,4,0.5,4.05,0.5,0.0,0.6000000000000001,4.05,0.2,0.2
69738,2.0,2.0,0.0,2,2,3.704301075268817,2.833333333333333,1.9918822858885794,2,8,1.704301075268817,85.48387096774194,93.54838709677419,68.64516129032258,80.93548387096774,4421.709677419355,3908.5049180359138,11.29032258064516,8.064516129032258,12.290322580645162,-489.7540983567472,62,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69743,2.0,2.0,0.0,2,2,2.0833333333333335,2.0,0.14547859349066164,2,3,0.08333333333333337,40.625,50.0,83.09375,88.96875,1833.996875006705,4116.366129033989,28.125,9.375,5.875,2281.003225801453,64,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69745,2.0,2.0,0.0,2,2,2.0833333333333335,2.0,0.1455556274348955,2,3,0.08333333333333336,50.0,50.0,70.58333333333333,76.05,4471.05,2259.6966101638354,13.333333333333334,0.0,5.466666666666667,-2168.5220339035573,60,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69746,2.0,2.0,0.0,2,2,3.4365079365079367,2.6666666666666665,1.7476086568653328,2,7,1.4365079365079365,54.761904761904766,64.28571428571429,60.666666666666664,66.9047619047619,4250.792857136044,4617.03658537167,14.285714285714285,9.523809523809524,6.238095238095238,397.0146341614629,42,4,0.5,4.05,0.5,0.0,0.5,4.05,0.9,0.9
69750,2.0,2.0,0.0,2,2,2.0846560846560847,2.0,0.1462586451600876,2,3,0.08465608465608469,46.03174603174603,46.03174603174603,55.142857142857146,75.31746031746032,4879.698412698407,3023.903225806461,19.047619047619047,0.0,20.174603174603174,-1851.741935483856,63,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69755,2.0,2.0,0.0,2,2,3.6666666666666665,2.833333333333333,1.973367653069213,2,8,1.6666666666666665,85.9375,93.75,72.765625,92.671875,4191.768750006332,5668.193750003355,10.9375,7.8125,19.90625,1476.4249999970218,64,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69768,2.0,2.0,0.0,2,2,2.0846560846560847,2.0,0.14625864516008757,2,3,0.08465608465608469,49.2063492063492,46.03174603174603,50.98412698412698,55.904761904761905,3609.7984126986025,3638.349206349208,25.396825396825395,-3.1746031746031744,4.920634920634921,28.550793650605772,63,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69771,2.0,2.0,0.0,2,2,2.077777777777778,2.0,0.1421739560283663,2,3,0.0777777777777778,61.66666666666667,63.33333333333333,82.38333333333334,87.73333333333333,4527.9333333333325,715.5366666694482,11.666666666666666,1.6666666666666667,5.35,-3812.396666663885,60,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69775,2.0,2.0,0.0,2,2,2.4655172413793105,2.166666666666667,0.6664901964460753,2,7,0.46551724137931033,56.896551724137936,60.3448275862069,70.29310344827586,75.8103448275862,4633.743103448687,1074.691379306645,6.896551724137931,3.4482758620689653,5.517241379310345,-3559.0517241420416,58,4,0.5,4.05,0.5,0.0,0.1,4.84,0.0,0.4
69784,2.0,2.0,0.0,2,2,3.7150537634408605,2.666666666666667,2.279908902882082,2,8,1.7150537634408605,48.38709677419355,53.2258064516129,52.67741935483871,59.11290322580645,4391.530645161386,1922.9426229506976,11.29032258064516,4.838709677419355,6.435483870967742,-2474.109836065867,62,4,0.5,4.05,0.5,0.0,0.6000000000000001,4.05,0.1,0.9
69788,2.0,2.0,0.0,2,2,3.5277777777777777,2.6666666666666665,1.877903694281701,2,8,1.5277777777777777,63.33333333333333,80.0,56.71666666666667,69.3,4913.510000000398,11165.962711861575,20.0,16.666666666666664,12.583333333333334,6269.60338982687,60,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69790,2.0,2.0,0.0,2,2,2.4722222222222223,2.0,0.6786817472120084,2,7,0.4722222222222222,60.0,68.33333333333333,49.61666666666667,72.76666666666667,4789.854999995232,2289.313559330116,15.0,8.333333333333332,23.15,-2475.230508460837,60,4,0.5,4.05,0.5,0.0,0.1,4.84,0.0,0.4
69793,2.0,2.0,0.0,2,2,3.5625,2.833333333333333,1.8826457018540896,2,8,1.5625,65.625,71.875,62.125,63.21875,5004.925000000745,1414.1718750004657,12.5,6.25,1.09375,-3590.7531250002794,32,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69807,2.0,2.0,0.0,2,2,3.7426900584795324,3.0,1.9960452406239837,2,8,1.7426900584795322,82.45614035087719,98.24561403508771,61.75438596491228,73.78947368421052,4914.252631576438,8910.691071428359,15.789473684210526,15.789473684210526,12.035087719298245,4015.00178571684,57,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69809,2.0,2.0,0.0,2,2,2.0804597701149428,2.0,0.14388571417283286,2,3,0.08045977011494257,53.44827586206896,48.275862068965516,63.96551724137931,69.17241379310344,4184.153448211736,1679.645614071896,12.068965517241379,-5.172413793103448,5.206896551724138,-2495.7578946331096,58,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69810,2.0,2.0,0.0,2,2,3.693121693121693,3.0,1.9777449843959107,2,8,1.693121693121693,58.730158730158735,79.36507936507937,43.476190476190474,61.80952380952381,3854.314285714328,9832.444262295016,20.634920634920633,20.634920634920633,18.333333333333332,6005.314754098225,63,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69815,2.0,2.0,0.0,2,2,2.0933333333333333,2.0,0.15275252316519483,2,3,0.09333333333333338,64.0,68.0,90.08,92.12,5386.635999965668,1240.571999950409,4.0,4.0,2.04,-4146.064000015259,25,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69824,2.0,2.0,0.0,2,2,2.5,2.166666666666667,0.6926166421990928,2,7,0.5,51.5625,51.5625,85.03125,93.328125,4521.043749999254,2314.6483871013884,3.125,0.0,8.296875,-2188.222580636701,64,4,0.5,4.05,0.5,0.0,0.1,4.84,0.0,0.4
69827,2.0,2.0,0.0,2,2,3.704301075268817,2.833333333333333,1.9918822858885792,2,8,1.704301075268817,70.96774193548387,79.03225806451613,53.274193548387096,69.75806451612904,5254.551612903995,19747.419672129585,11.29032258064516,8.064516129032258,16.483870967741936,14492.32950819418,62,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69830,2.0,2.0,0.0,2,2,2.087719298245614,2.0,0.14808721943977313,2,3,0.08771929824561407,50.877192982456144,49.122807017543856,71.28070175438596,82.85964912280701,4867.598245613473,2032.8892857145656,5.263157894736842,-1.7543859649122806,11.578947368421053,-2821.4392857133803,57,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69834,2.0,2.0,0.0,2,2,2.088888888888889,2.0,0.1486494969521613,2,3,0.08888888888888893,56.666666666666664,51.66666666666667,43.483333333333334,60.78333333333333,5815.438333336511,8368.849152542778,21.666666666666668,-5.0,17.3,2566.8610169463254,60,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69837,2.0,2.0,0.0,2,2,2.0860215053763445,2.0,0.1470472443190055,2,3,0.08602150537634412,54.83870967741935,56.451612903225815,55.274193548387096,54.61290322580645,4300.079032258051,2033.6032258064636,4.838709677419355,1.6129032258064515,-0.6612903225806451,-2266.4758064515877,62,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69842,2.0,2.0,0.0,2,2,3.5833333333333335,2.833333333333333,1.8305654912175866,2,7,1.5833333333333333,57.8125,59.375,79.859375,82.421875,3471.8109374940395,1105.796774218159,7.8125,1.5625,2.5625,-2338.3241935199308,64,4,0.5,4.05,0.5,0.0,0.5,4.05,0.9,0.9
69855,2.0,2.0,0.0,2,2,2.507936507936508,2.3333333333333335,0.6952401994791714,2,7,0.5079365079365079,49.2063492063492,53.96825396825397,72.68253968253968,73.28571428571429,3807.392063498497,1622.8435483882502,11.11111111111111,4.761904761904762,0.6031746031746031,-2142.9709677465503,63,4,0.5,4.05,0.5,0.0,0.1,4.84,0.0,0.4
69860,2.0,2.0,0.0,2,2,3.693121693121693,3.0,1.9777449843959103,2,8,1.693121693121693,92.06349206349206,93.65079365079364,75.41269841269842,84.9047619047619,3829.0349206394617,1831.5258064462298,4.761904761904762,1.5873015873015872,9.492063492063492,-1998.6725806555428,63,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69862,2.0,2.0,0.0,2,2,2.0935672514619883,2.0,0.151112093957195,2,3,0.09356725146198834,49.122807017543856,43.859649122807014,77.9298245614035,78.47368421052632,4484.400000000046,589.4052631579539,5.263157894736842,-5.263157894736842,0.543859649122807,-3894.994736842092,57,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69870,2.0,2.0,0.0,2,2,3.7484276729559745,3.0,1.9988304917991357,2,8,1.7484276729559747,92.45283018867924,96.22641509433963,72.67924528301887,86.33962264150944,4874.532075470349,6372.679245280769,7.547169811320755,3.7735849056603774,13.660377358490566,1498.1471698104199,53,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69874,2.0,2.0,0.0,2,2,3.6137566137566135,2.6666666666666665,1.9429187196785245,2,8,1.6137566137566135,92.06349206349206,92.06349206349206,98.28571428571429,98.31746031746032,3774.846031746033,957.2177419354784,3.1746031746031744,0.0,0.031746031746031744,-2784.2193548387168,63,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69875,2.0,2.0,0.0,2,2,3.7777777777777777,3.0,2.3156008223480105,2,8,1.7777777777777777,58.730158730158735,53.96825396825397,73.85714285714286,74.07936507936508,3522.5190476193316,1760.5580645160328,11.11111111111111,-4.761904761904762,0.2222222222222222,-1728.0758064519014,63,4,0.5,4.05,0.5,0.0,0.6000000000000001,4.05,0.1,0.9
69876,2.0,2.0,0.0,2,2,2.0833333333333335,2.0,0.14547859349066172,2,3,0.08333333333333337,50.0,48.4375,76.1875,78.734375,3310.582812499968,1153.5593749999753,4.6875,-1.5625,2.546875,-2157.0234374999927,64,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69880,2.0,2.0,0.0,2,2,3.49685534591195,2.6666666666666665,1.8474082579137285,2,8,1.4968553459119496,88.67924528301887,96.22641509433963,70.56603773584905,88.62264150943396,4845.3867924532515,3275.6333333329826,7.547169811320755,7.547169811320755,18.056603773584907,-1586.1039215694454,53,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69882,2.0,2.0,0.0,2,2,3.693121693121693,3.0,1.9777449843959103,2,8,1.693121693121693,68.25396825396825,90.47619047619048,45.57142857142857,87.03174603174604,4129.809523807632,12074.911290328351,28.57142857142857,22.22222222222222,41.46031746031746,7943.980645168213,63,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69888,2.0,2.0,0.0,2,2,3.650273224043716,2.6666666666666665,1.9620720618663028,2,8,1.6502732240437157,85.24590163934425,95.08196721311475,46.295081967213115,49.14754098360656,4631.081967213115,7896.7,13.114754098360656,9.836065573770492,2.8524590163934427,3277.6,61,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69900,2.0,2.0,0.0,2,2,3.9619047619047616,3.0,2.1171127036162387,2,8,1.961904761904762,74.28571428571429,71.42857142857143,81.05714285714286,97.8,5597.660000010899,3535.3764705763124,20.0,-2.857142857142857,16.742857142857144,-2036.2617647297263,35,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69906,2.0,2.0,0.0,2,2,2.489247311827957,2.166666666666667,0.6847752132350756,2,7,0.48924731182795694,50.0,51.61290322580645,93.41935483870968,96.62903225806451,4278.238709674728,1834.4354838671225,1.6129032258064515,1.6129032258064515,3.2096774193548385,-2443.803225807605,62,4,0.5,4.05,0.5,0.0,0.1,4.84,0.0,0.4
69921,2.0,2.0,0.0,2,2,2.0833333333333335,2.0,0.1454785934906616,2,3,0.08333333333333337,48.4375,43.75,90.28125,93.046875,3628.764062507078,1605.7532258014526,20.3125,-4.6875,2.765625,-1995.4645161417222,64,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69923,2.0,2.0,0.0,2,2,2.0846560846560847,2.0,0.14625864516008757,2,3,0.08465608465608469,52.38095238095239,50.79365079365079,91.55555555555556,96.84126984126983,3864.1428571542106,5385.842857141345,7.936507936507936,-1.5873015873015872,5.285714285714286,1521.6999999871343,63,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69924,2.0,2.0,0.0,2,2,3.6825396825396823,3.0,1.9850955137395063,2,8,1.6825396825396826,79.36507936507937,87.3015873015873,88.61904761904762,91.71428571428571,5178.460317460317,5494.5901639344265,11.11111111111111,7.936507936507936,3.0952380952380953,340.0327868852459,63,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69933,2.0,2.0,0.0,2,2,3.6666666666666665,2.833333333333333,1.9733676530692135,2,8,1.6666666666666665,85.9375,93.75,94.796875,100.0,4269.873437499977,2813.7131147542827,7.8125,7.8125,5.203125,-1388.3803278686564,64,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69947,2.0,2.0,0.0,2,2,2.5819209039548023,2.0,0.8455273815926503,2,8,0.5819209039548023,52.54237288135594,72.88135593220339,26.423728813559322,83.64406779661017,4823.722033896689,10359.999999991776,27.11864406779661,20.33898305084746,57.220338983050844,5524.132758617399,59,4,0.5,4.05,0.5,0.0,0.6000000000000001,4.05,0.2,0.2
69955,2.0,2.0,0.0,2,2,2.579234972677596,2.3333333333333335,0.8297738186782796,2,8,0.5792349726775957,52.459016393442624,52.459016393442624,41.36065573770492,41.967213114754095,4015.827868851482,2219.2066666692494,9.836065573770492,0.0,0.6065573770491803,-1758.5099999964239,61,4,0.5,4.05,0.5,0.0,0.6000000000000001,4.05,0.2,0.2
69967,2.0,2.0,0.0,2,2,2.087719298245614,2.0,0.14808721943977315,2,3,0.08771929824561407,52.63157894736842,52.63157894736842,60.228070175438596,68.50877192982456,5224.652631578942,6778.845614035084,7.017543859649122,0.0,8.280701754385966,1554.1929824561412,57,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69971,2.0,2.0,0.0,2,2,3.6666666666666665,2.833333333333333,1.9733676530692132,2,8,1.6666666666666665,51.5625,65.625,77.078125,84.671875,5218.278124997392,5186.496874995529,23.4375,14.0625,7.59375,-31.781250001863057,64,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69974,2.0,2.0,0.0,2,2,3.639784946236559,2.833333333333333,1.9476747026043477,2,8,1.639784946236559,51.61290322580645,53.2258064516129,81.83870967741936,84.37096774193549,4067.3645161284553,1422.9237288176002,4.838709677419355,1.6129032258064515,2.532258064516129,-2531.2898305038275,62,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
69978,2.0,2.0,0.0,2,2,2.0935672514619883,2.0,0.15111209395719497,2,3,0.09356725146198834,61.40350877192983,61.40350877192983,73.84210526315789,77.05263157894737,5196.789473684145,1186.1578947370385,7.017543859649122,0.0,3.210526315789474,-4010.631578947107,57,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69980,2.0,2.0,0.0,2,2,2.0806451612903225,2.0,0.14391714716956813,2,3,0.0806451612903226,58.06451612903226,62.903225806451616,85.7741935483871,86.16129032258064,4035.3951612932065,2693.3016129030334,11.29032258064516,4.838709677419355,0.3870967741935484,-1342.0935483901726,62,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69984,2.0,2.0,0.0,2,2,2.0705128205128207,2.0,0.13746123971870836,2,3,0.07051282051282054,57.692307692307686,59.61538461538461,65.98076923076923,65.6923076923077,4505.128846152471,2379.0326923086095,9.615384615384617,1.9230769230769231,-0.28846153846153844,-2126.0961538438614,52,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
69987,2.0,2.0,0.0,2,2,3.5591397849462365,2.833333333333333,1.806458957620653,2,7,1.5591397849462367,59.67741935483871,72.58064516129032,50.403225806451616,74.54838709677419,5310.300000000024,6676.170491802275,22.58064516129032,12.903225806451612,24.14516129032258,1385.7852459006356,62,4,0.5,4.05,0.5,0.0,0.5,4.05,0.9,0.9
69991,2.0,2.0,0.0,2,2,2.4867724867724865,2.0,0.5513924921303938,2,6,0.4867724867724868,52.38095238095239,52.38095238095239,83.38095238095238,89.85714285714286,3567.076190479218,1846.388709679727,6.349206349206349,0.0,6.476190476190476,-1721.2032258049132,63,4,0.5,4.05,0.5,0.0,0.5,4.05,0.7000000000000001,0.30000000000000004
69993,2.0,2.0,0.0,2,2,3.6666666666666665,3.0,1.9522067285795093,2,8,1.6666666666666665,62.295081967213115,83.60655737704919,40.75409836065574,52.24590163934426,4869.390163933156,12528.298333331939,34.42622950819672,21.311475409836063,11.491803278688524,7692.5949999997965,61,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
70020,2.0,2.0,0.0,2,2,2.5875706214689265,2.0,0.8426808685213099,2,8,0.5875706214689266,49.152542372881356,47.45762711864407,80.10169491525424,84.94915254237289,4445.077966083915,1666.8241379137692,5.084745762711865,-1.694915254237288,4.8474576271186445,-2782.0103448259433,59,4,0.5,4.05,0.5,0.0,0.6000000000000001,4.05,0.2,0.2
70028,2.0,2.0,0.0,2,2,3.694915254237288,3.0,1.9790939290621485,2,8,1.694915254237288,79.66101694915254,84.7457627118644,88.10169491525424,97.62711864406779,4985.376271186238,3828.1456140332066,11.864406779661017,5.084745762711865,9.525423728813559,-1105.2140350896002,59,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
70033,2.0,2.0,0.0,2,2,3.610169491525424,2.6666666666666665,1.9418288791921596,2,8,1.6101694915254237,72.88135593220339,91.52542372881356,76.57627118644068,87.79661016949153,4582.872881355932,9157.773684210553,22.033898305084744,18.64406779661017,11.220338983050848,4582.40175438607,59,4,0.5,4.05,0.5,0.0,0.5,4.05,0.2,1.0
70034,2.0,2.0,0.0,2,2,2.0860215053763445,2.0,0.14704724431900543,2,3,0.08602150537634412,51.61290322580645,54.83870967741935,81.98387096774194,89.41935483870968,4147.941935481564,3123.48524591571,3.225806451612903,3.225806451612903,7.435483870967742,-1030.2245901490815,62,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
70059,2.0,2.0,0.0,2,2,2.0833333333333335,2.0,0.14547859349066167,2,3,0.08333333333333337,51.5625,57.8125,60.671875,87.1875,4952.637499999255,4886.443749996833,15.625,6.25,26.515625,-66.19375000242236,64,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
70062,2.0,2.0,0.0,2,2,2.0847457627118646,2.0,0.1463897639338537,2,3,0.08474576271186443,47.45762711864407,50.847457627118644,84.15254237288136,83.27118644067797,4699.910169491323,1421.993220339071,6.779661016949152,3.389830508474576,-0.8813559322033898,-3277.9169491522525,59,4,0.5,4.05,0.5,0.0,0.5,4.05,0.5,0.1
