subject_id,item_id,sequence,condition,confidence,is_correct_binary,fitted,residual,standardized_residual,absolute_standardized_residual
64615,32,12,Standard,100.0,0,92.4718873776983,7.528112622301705,0.45138406728227753,0.45138406728227753
64615,29,13,Standard,98.0,1,94.81147888551673,3.1885211144832653,0.19118306293760384,0.19118306293760384
64615,58,14,Standard,100.0,1,94.72570936180095,5.274290638199048,0.3162453698216887,0.3162453698216887
64615,116,15,Standard,100.0,0,95.4675327672097,4.532467232790296,0.27176579270343176,0.27176579270343176
64615,36,16,Standard,100.0,1,90.29632363072317,9.703676369276835,0.5818304171193309,0.5818304171193309
64615,7,17,Standard,100.0,1,97.88870674699172,2.1112932530082844,0.12659270438453285,0.12659270438453285
64615,50,18,Standard,100.0,0,86.76357091577862,13.236429084221385,0.793653535233978,0.793653535233978
64615,23,19,Standard,100.0,0,93.33409332525943,6.665906674740569,0.3996863779713911,0.3996863779713911
64615,106,20,Standard,100.0,1,90.31350803053779,9.68649196946221,0.5808000440801244,0.5808000440801244
64615,110,21,Standard,100.0,1,89.42672669316123,10.573273306838772,0.6339712686536305,0.6339712686536305
64615,125,22,Standard,100.0,0,87.00154097800508,12.998459021994918,0.7793848997912796,0.7793848997912796
64615,100,23,Standard,100.0,0,90.03235787802929,9.967642121970712,0.5976577487563755,0.5976577487563755
64615,79,24,Standard,100.0,1,93.01909361174437,6.980906388255633,0.4185736952862202,0.4185736952862202
64615,102,25,Standard,100.0,0,89.60207035792,10.397929642080001,0.6234576989792711,0.6234576989792711
64615,99,26,Standard,100.0,1,89.92977845993519,10.070221540064807,0.6038083893328186,0.6038083893328186
64615,124,27,Standard,100.0,0,91.35631504463693,8.64368495536307,0.5182735523775283,0.5182735523775283
64615,111,28,Standard,100.0,1,92.28887107880006,7.711128921199943,0.4623576865040338,0.4623576865040338
64615,68,29,Standard,100.0,1,88.22361726486511,11.776382735134888,0.7061094597748887,0.7061094597748887
64615,6,30,Standard,100.0,1,94.40106327904556,5.598936720954441,0.335711081430103,0.335711081430103
64615,115,31,Standard,100.0,1,97.16454467019703,2.8354553298029685,0.17001331191195107,0.17001331191195107
64615,73,32,Standard,100.0,0,88.29430327509735,11.705696724902651,0.7018711413012699,0.7018711413012699
64615,80,33,Standard,100.0,1,94.6367356571776,5.363264342822404,0.3215802146478788,0.3215802146478788
64615,90,34,Standard,100.0,1,92.4861103911843,7.513889608815703,0.45053125835148344,0.45053125835148344
64615,49,35,Standard,100.0,0,94.06600324288107,5.933996757118933,0.35580121151923466,0.35580121151923466
64615,72,36,Standard,59.0,0,91.37305596311558,-32.373055963115576,-1.9410817032277738,1.9410817032277738
64615,18,37,Standard,88.0,0,92.96190750320008,-4.961907503200081,-0.2975149420105396,0.2975149420105396
64615,35,38,Standard,86.0,1,95.92315621587142,-9.923156215871415,-0.594990383077978,0.594990383077978
64615,13,39,Standard,92.0,1,90.00112215045434,1.9988778495456643,0.1198523001708906,0.1198523001708906
64615,82,40,Standard,84.0,1,89.50751995004278,-5.507519950042777,-0.33022975085732753,0.33022975085732753
64615,121,41,Standard,80.0,1,92.41465781478573,-12.414657814785727,-0.7443803008146748,0.7443803008146748
64615,91,42,Standard,79.0,0,89.93331215881123,-10.933312158811233,-0.6555591233439981,0.6555591233439981
64615,81,43,Standard,80.0,0,90.01900149235298,-10.019001492352984,-0.6007372459237703,0.6007372459237703
64615,8,44,Standard,70.0,0,95.38852830852827,-25.388528308528265,-1.5222908775653872,1.5222908775653872
64615,3,45,Standard,76.0,1,92.9680914394765,-16.968091439476495,-1.017403234016275,1.017403234016275
64615,114,46,Standard,83.0,0,89.63436871344382,-6.63436871344382,-0.3977953683706919,0.3977953683706919
64615,5,47,Standard,81.0,0,88.27750381868059,-7.277503818680586,-0.4363576155339162,0.4363576155339162
64615,17,48,Standard,83.0,1,96.79302360987299,-13.79302360987299,-0.8270268272423081,0.8270268272423081
64615,31,49,Standard,79.0,1,89.19270981922523,-10.192709819225229,-0.6111527610785396,0.6111527610785396
64615,22,50,Standard,93.0,1,97.9969849997561,-4.996984999756094,-0.2996181814093004,0.2996181814093004
64615,51,51,Standard,81.0,0,89.4334318839135,-8.4334318839135,-0.50566682193777,0.50566682193777
64615,75,52,Standard,89.0,0,87.32437381001327,1.6756261899867297,0.1004701978873509,0.1004701978873509
64615,28,53,Standard,87.0,0,92.64456592083026,-5.64456592083026,-0.3384469987655806,0.3384469987655806
64615,123,54,Standard,79.0,1,90.2771886206082,-11.2771886206082,-0.6761778844805837,0.6761778844805837
64615,67,55,Standard,86.0,1,93.04504222555549,-7.045042225555491,-0.42241926675299146,0.42241926675299146
64615,83,56,Standard,79.0,1,90.95544834954586,-11.955448349545861,-0.7168461967763753,0.7168461967763753
